BatchID,THC,CBD,BMyrcene,BCaryophyllene,DLimonene,APinene,BPinene,AHumulene,terpinolene,Camphene,ATerpinene,GTerpinene,ATerpineol,d3Carene,Fenchol,Fenchone,APhellandrene,linalool,Ocimene,CaryophylleneOxide,cisNerolidol,Eucalyptol,Geraniol,Guaiol,Isopulegol,pCymene,transNerolidol,ABisabolol
426,752.10643,1.71892,30.57,2.25,10,3.24,2.21,0.56,2.14,0,0,0,0,0,0,0,0,0.95,3.36,0,0,0,0,0,0,0,0.19,0
427,753.38685,1.754,11.97,4.13,17.44,1.59,2.54,0.86,4.81,0.34,0,0,0,0.38,0,0,0,1.3,0.35,0,0,0,0,0,0,0,0.24,0
428,795.24284,1.01,8.44,14.63,11.52,0.94,1.52,3.91,4.04,0,0,0,0,0,0,0,0,2.88,0.96,0,0,0,0,0.59,0,0,1.62,1.22
429,924.56202,0,13.23,4.04,10.99,1.71,1.84,0.96,0.97,0,0,0,0,0,0,0,0,1.24,0.63,0,0,0,0,0,0,0,0.33,0
430,781.6964,1.36,8.38,21.41,9.29,0.97,1.31,6.26,0.9,0,0,0,0,0,0,0,0,1.76,1.52,0,0,0,0,0.98,0,0,1.91,0.87
431,738.03935,1.19272,13.65,3,15.23,2.95,3.01,0.68,6.89,0.33,0,0,0,0.41,0,0,0,0.96,2.15,0,0,0,0,0,0,0,0,0
432,724.83173,1.01732,24.12,2.82,7.89,6.29,2.61,0.69,0.76,0,0,0,0,0,0,0,0,1.23,2.7,0,0,0,0,0,0,0,0,0
433,732.295,1.29796,12.63,2.36,15.03,1.66,2.32,0.42,7.7,0,0,0,0,0.41,0,0,0,0.64,1.41,0,0,0,0,0,0,0,0,0
434,741.6211,1.26,12.49,14.92,7.53,0.51,0.88,4.05,1.45,0,0,0,0,0,0,0,0,4.17,1.2,0,0,0,0,1.91,0,0,3.23,0.83
435,756.67301,1.29,5.24,31.2,8.21,0.49,1.01,9.3,3.32,0,0,0,0,0,0,0,0,2.29,1.22,0,0,0,0,0.86,0,0,2.22,1.04
436,780.17869,1.47,4.86,15.2,5.15,0.34,0.65,4.16,1.78,0,0,0,0,0,0,0,0,1.58,1.23,0,0,0,0,1.44,0.38,0,2.34,1.13
437,726.04199,1.71015,21.11,4.18,14.06,2.33,2.8,0.82,8.57,0.32,0,0,0,0.52,0,0,0,1.1,3.23,0,0,0,0,0,0,0,0,0
438,733.61927,1.35935,19.33,2.69,19.51,2.11,2.86,0.53,2.27,0.4,0,0,0,0,0,0,0,0.95,1.51,0,0,0,0,0,0,0,0,0
439,730.42699,1.45582,17.76,3.06,14.11,3.46,3.25,0.62,6.68,0.35,0,0,0,0.41,0,0,0,0.88,5.04,0,0,0,0,0,0,0,0,0
440,757.28275,1.52,5,18.65,8.47,0.49,0.91,5.27,5.09,0,0,0,0,0,0,0,0,5.58,1.99,0,0,0,0,2.54,1.14,0,3.66,0.93
441,772.79561,1.44,6.03,12.99,6.01,0.41,0.85,3.44,10.88,0,0,0,0,0.38,0,0,0,2.31,2.14,0,0,0,0,1.98,0.81,0,1.93,1.24
442,963.26336,0,16.48,2.49,3.1,0.84,0.68,0.72,0.96,0,0,0,0,0,0,0,0,0.73,1.85,0,0,0,0,0,0,0,0.35,0
443,711.88721,1.08748,14.16,6.05,11.54,2.06,2.19,1.35,3.61,0,0,0,0,0,0,0,0,1.21,1.68,0,0,0,0,0,0,0,0.42,0.32
444,844.73671,1.6,2.36,7.7,3.85,0,0.34,2.25,0.53,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,2.01,0
445,700.73177,1.09625,11.21,2.39,10.22,1.16,2.12,0.46,25.31,0,0.61,0.42,0,1.2,0,0,0,0.85,0.66,0,0,0,0,0,0,0,0,0
446,721.96394,1.17518,21.94,2.85,17.71,3.06,3.34,0.53,1.56,0.32,0,0,0,0,0,0,0,1.33,1.66,0,0,0,0,0,0,0,0,0
447,763.96506,1.17,5.32,21.31,8.55,0.53,0.9,5.37,1.9,0,0,0,0,0,0,0,0,1.99,0.79,0,0,0,0,1.89,0,0,2.75,2.23
448,931.49576,0,11.52,7.89,21.13,1.96,2.54,1.73,1.82,0.57,0,0,0,0,0,0,0,2.44,0.64,0,0,0,0,0,0,0,0.51,0
449,863.94078,1.15,11.32,12.73,6.66,0.85,1.14,3.73,6.58,0,0,0,0,0,0,0,0,2.45,3.04,0,0,0,0,0.86,0.43,0,1.19,1.02
450,735.06632,1.08748,8.99,4.18,16.43,2.1,2.64,0.86,8.37,0.42,0,0,0,0.42,0,0,0,1.49,2.16,0,0,0,0,0,0,0,0,0
451,774.10697,1.27,5.26,14.58,6.57,0.6,0.8,3.85,1.78,0,0,0,0,0,0,0,0,2.65,0.67,0,0,0,0,1.78,0.28,0,1.52,1.74
452,761.28549,1.31,3.99,15.2,4.72,0.36,0.69,4.31,6.44,0,0,0,0,0,0,0,0,2.16,1.77,0,0,0,0,1.2,0.61,0,2.09,1.55
453,771.77015,2.29,18.37,23.45,10.42,1.29,2.46,6.1,20.43,0.2,0.63,0.37,0,0.97,0,0,0,2.76,1.15,0.15,0,0,0,0.35,0.3,0,1.88,1.02
454,734.74183,1.00855,12.37,3.67,9.77,1.94,2.04,0.71,9.88,0.23,0.26,0,0,0.48,0,0,0,0.91,0.35,0,0,0,0,0,0,0,0.19,0
455,794.05625,1.14,6.58,20.98,5.05,0.87,0.93,5.94,0.65,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0.78,0,0,2.48,1.75
456,737.0308,0.98224,9.34,5.36,17.17,1.85,2.37,1.12,1.29,0.34,0,0,0,0,0,0,0,2.08,1.03,0,0,0,0,0,0,0,0.22,0
457,910.63892,0,14.36,2.96,4.89,1.32,0.92,0.79,1.06,0.12,0,0,0,0,0,0,0,1.03,1.67,0,0,0,0,0,0,0,0.32,0
458,935.56655,0,14.25,4.82,7,2.24,1.76,1.12,3.03,0.17,0.13,0,0,0.18,0,0,0,1.08,0.56,0,0,0,0,0,0,0,0.3,0
459,917.37587,0,13.48,2.94,6.36,1.99,1.52,0.89,1.16,0.15,0,0,0,0,0,0,0,0.71,0.83,0,0,0,0,0,0.11,0,0.22,0
460,926.41154,0,4.48,2.32,5.56,0.81,1.03,0.57,1.21,0.15,0,0,0,0,0,0,0,1.09,0.39,0.12,0,0,0,0,0.2,0,0.19,0
461,727.7802,1.76,14.92,14.19,6.92,0.83,1.39,3.86,20.79,0,0,0.5,0,0.78,0,0,0,1.67,5.62,0,0,0,0,0.93,0.81,0,1.91,1.27
462,742.48449,1.4,14.18,24.33,14.7,1.86,2.21,6.89,3.22,0.31,0,0,0,0,0,0,0,3.7,2.37,0,0,0,0,2,0,0,2.71,1.1
463,923.13221,0,15.51,4.35,6.69,2.43,1.79,1.01,0.82,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0.33,0
464,958.13093,0,6.33,3.04,3.6,0.58,1.03,0.82,14.37,0,0.35,0,0,0.8,0,0,0,0.74,0.6,0,0,0,0,0,0,0,0.38,0
465,811.11682,1.21,4.54,17.83,6.63,0.48,0.86,5.19,5.86,0,0,0,0,0,0,0,0,2.3,0.53,0,0,0,0,0.71,0,0,1.14,1.58
466,823.8119,1,3.2,13.77,4.94,0.37,0.64,4.02,3.55,0,0,0,0,0,0,0,0,1.45,0.3,0,0,0,0,0.39,0,0,2.06,1.3
467,723.82318,1.5786,14.63,3.47,9.11,1.22,1.53,0.75,4.63,0,0,0,0,0,0,0,0,0.88,2.02,0,0,0,0,0,0,0,0,0
468,716.93873,1.2278,16.7,3.71,16.06,1.39,1.95,0.76,0.93,0.38,0,0,0,0,0,0,0,1.24,2.24,0,0,0,0,0,0,0,0,0
469,785.64464,1.45,3.95,13.24,6.07,0.56,0.8,3.72,2.98,0,0,0,0,0,0,0,0,1.58,1.86,0,0,0,0,2.37,1.13,0,1.27,0.67
470,717.6491,1.73646,14.92,1.69,7.93,1.73,1.51,0.38,0.8,0,0,0,0,0,0,0,0,0.73,0.36,0,0,0,0,0,0,0,0.25,0
471,711.5101,1.56983,8.65,2.69,10.62,1.27,1.49,0.55,1.46,0.27,0,0,0,0,0,0,0,0.83,0.34,0,0,0,0,0,0,0,0,0
472,738.57432,1.78031,12.89,2.92,14.29,2.62,2.76,0.57,3.32,0.34,0,0,0,0,0,0,0,0.86,1.58,0,0,0,0,0,0,0,0,0
473,720.22474,9.98,7.54,18.06,8.41,0.62,1.24,6.27,13.99,0,0.35,0,0,0.54,0,0,0,3.29,0.51,0,0,0,0,0.8,0,0,1.72,0.97
474,784.04305,1.75,5.22,10.55,3.15,0,0.4,2.9,3.87,0,0,0,0,0,0,0,0,1.73,0.99,0,0,0,0,1.07,1.14,0,1.59,1.93
475,821.01701,1.46,4.74,17.42,4.54,0.36,0.7,6.31,11.26,0,0,0,0,0.36,0,0,0,1.47,0.45,0,0,0,0,0.99,0,0,0.88,0.86
476,853.05926,2.72,3.64,7.35,6.37,0.81,0.81,2.15,2.24,0,0,0,0,0,0,0,0,2.33,0.84,0,0,0,0,0.74,0,0,0.83,0.6
477,664.19359,2.9,3.76,25.73,5.9,0.4,0.65,8.07,4.56,0,0,0,0,0,0,0,0,2.74,1.34,0,0,0,0,1.71,0.28,0,2.22,2.22
478,745.04658,1.92063,18.78,1.61,9.07,0.68,1.03,0.36,1.21,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0.21,0
479,740.41602,1.78031,16.5,1.97,6.62,2.92,1.94,0.37,0.73,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0.14,0
480,766.34014,1.47336,10.72,2,11.87,1.16,1.64,0.44,0.77,0.25,0,0,0,0,0,0,0,2.38,0.39,0,0,0,0,0,0,0,0.26,0
481,788.90217,1.66,3.19,21.57,4.92,0.37,0.57,6.4,1.17,0,0,0,0,0,0,0,0,1.43,0.35,0,0,0,0,0.89,0,0,1.29,1.52
482,760.70352,1.61,4.7,31.81,5.31,0.44,0.62,9.26,3.06,0,0,0,0,0,0,0,0,2.1,0.59,0.29,0,0,0,0.73,0,0,2.97,0.68
483,786.47358,1.24,16.31,12.26,8.67,1.39,1.28,3.29,4.62,0,0,0,0,0,0,0,0,2.07,3.91,0,0,0,0,1.61,0.71,0,2.13,0.54
484,791.41452,1.51,4.57,9.25,3.91,0.53,0.78,2.52,8.02,0,0,0.34,0,0.35,0,0,0,1,1.68,0,0,0,0,0.94,0.73,0,1.13,0.83
485,770.08266,1.49,3.45,14.71,3.66,0.31,0.56,4.13,6.98,0,0,0,0,0,0,0,0,1.99,1.76,0,0,0,0,1.23,0.75,0,1.86,1.62
486,747.98514,1.19,10.89,19.47,10.87,1.77,1.78,5.1,5.98,0,0,0,0,0,0,0,0,3.22,3.5,0,0,0,0,1.99,0,0,1.64,1.12
487,793.90887,1.29,10.99,8.76,5.33,2.45,1.35,2.5,1.43,0,0,0,0,0,0,0,0,2.16,2.2,0,0,0,0,0.91,0,0,0.91,0
488,816.54247,1.71,3.58,7.54,3.99,0.65,0.68,2.27,0.8,0,0,0,0,0,0,0,0,1.17,0.54,0,0,0,0,0.9,0,0,0.6,1.11
489,769.12827,1.47,7.24,9.68,4.29,0.42,0.59,2.66,3.34,0,0,0,0,0,0,0,0,1.24,2.02,0,0,0,0,1.28,0.42,0,1.71,0.56
490,810.82703,1.16,2.75,11.59,5.54,0.62,0.76,3.72,2.93,0,0,0,0,0,0,0,0,1.28,0.95,0,0,0,0,1.02,0,0,0.65,1.06
491,741.48596,2.27143,21.49,1.49,11.26,1.67,2.09,0.28,6.31,0.28,0.26,0,0,0.43,0,0,0,1.92,2.34,0,0,0,0,0,0.28,0,0,0
492,784.13105,1.47,3.76,15.56,11.74,0.85,1.25,4.67,0.78,0,0,0,0,0,0,0,0,3.09,1.54,0,0,0,0,1.46,0,0,1.63,0.89
493,819.24482,1.23,2.94,16.35,8.19,0.49,0.86,5.05,1.13,0,0,0,0,0,0,0,0,4.15,0.42,0,0,0,0,0,0,0,1.45,0.94
494,710.82642,1.64,5.55,20.74,7.09,0.87,1.03,5.99,6.84,0,0.24,0,0,0,0,0,0,1.4,1.68,0,0,0,0,0.5,0,0,1.83,1.29
495,731.88281,1.53475,11.83,2.79,13.02,2.29,2.31,0.58,1.8,0.3,0,0,0,0,0,0,0,0.86,3.95,0,0,0,0,0,0.69,0,0,0
496,740.20554,1.19272,19.65,1.93,8.98,1.17,1.24,0.39,0.95,0,0,0,0,0,0,0,0,1.43,0.97,0,0,0,0,0,0,0,0,0
497,789.63951,1.5,2.02,5.44,1.53,0,0.24,1.52,3.47,0,0,0,0,0,0,0,0,0.92,0.42,0,0,0,0,0.34,0,0,0.8,0.68
498,773.83875,1.25,2.8,18.26,8.87,0.58,0.94,4.88,1.36,0,0,0,0,0,0,0,0,2.21,0.98,0,0,0,0,0.86,0,0,2.05,1.35
499,774.97615,1.26,2.19,10.58,3.73,0,0.43,2.95,0.74,0,0,0,0,0,0,0,0,1.03,0.36,0,0,0,0,0.83,0,0,1.14,0.59
500,694.47876,1.50844,13.76,3.44,7.42,1.17,1.89,0.69,22.99,0,0.58,0.36,0,1.25,0,0,0,1.09,2.48,0,0,0,0,0,0,0,0.25,0
501,825.88683,1.53,2.7,14.3,12.03,0.99,1.41,4.12,1.08,0,0,0,0,0,0,0,0,2.73,2.27,0,0,0,0,1.31,0,0,1.36,0.65
502,712.54496,1.63122,10.6,2.44,8.89,1.04,1.77,0.5,12.3,0,0.4,0.25,0,0.7,0,0,0,0.4,4.56,0,0,0,0,0,0.28,0,0,0
503,756.92842,1.25,5.55,25.48,5.71,0,0.76,7.11,3.86,0,0,0,0,0,0,0,0,1.44,0.53,0,0,0,0,1.3,0,0,1.76,1.28
504,890.21554,0,8.64,6.04,8.14,1,1.58,1.52,14.43,0,0.39,0.24,0,0.74,0,0,0,1.35,0.71,0,0,0,0,0,0.23,0,0.51,0
505,923.22528,0,13.76,5.54,8.64,1.05,1.37,1.27,4.49,0,0,0,0,0,0,0,0,1.25,2.15,0,0,0,0,0,0,0,0.34,0
506,900.66993,0,9.6,4.59,6.61,0.85,1.5,1.2,14.96,0,0.44,0.25,0,0.93,0,0,0,1.44,4.89,0,0,0,0,0,0,0,0.59,0
507,830.11859,1.44,1.83,16.27,5.49,0.32,0.59,4.53,0.86,0,0,0,0,0,0,0,0,2.45,0.28,0,0,0,0,0,0.34,0,1.52,1.08
508,762.37786,1.51,4.39,36.47,5.56,0.39,0.68,10.87,4.16,0,0,0,0,0,0,0,0,1.13,0.92,0,0,0,0,0,0,0,2.67,0.61
509,822.06032,1.47,4.78,30.56,6.06,0.83,1.11,9.04,7.92,0,0,0,0,0.34,0,0,0,0.99,1.82,0.28,0,0,0,0,0.47,0,2.33,0.63
510,734.11106,1.54,5.39,19.42,7.42,1.57,1.8,5.55,16.54,0,0.42,0.39,0,0.56,0,0,0,1.48,2.56,0,0,0,0,0,1.37,0,1.89,1.05
511,805.20573,1.3,3.44,26.71,4.41,0.34,0.5,7.9,1.51,0,0,0,0,0,0,0,0,2.58,0.35,0,0,0,0,1.14,0,0,3.07,0.67
512,830.31472,1.34,5.49,15.15,6.87,0.73,0.95,3.71,1.84,0,0,0,0,0,0,0,0,1.02,0.73,0,0,0,0,1.01,0.47,0,1,1.16
513,694.11919,1.29796,8.3,2.77,12.17,1.49,1.7,0.56,0.3,0,0,0,0,0,0,0,0,1.32,0.62,0,0,0,0,0,0,0,0,0
514,722.27175,1.73646,8.41,1.97,11.63,1.13,1.75,0.39,6.32,0,0,0,0,0.36,0,0,0,0.83,0.68,0,0,0,0,0,0,0,0,0
515,736.04856,1.45582,18.54,4.16,11.94,0.85,1.42,0.91,0.85,0,0,0,0,0,0,0,0,1.17,2.67,0,0,0,0,0,0,0,0.36,0
516,707.86178,1.32427,10.51,2.45,16.97,1.33,2.02,0.49,2.07,0,0,0,0,0,0,0,0,2.44,3.21,0,0,0,0,0,0.46,0,0.2,0
517,936.92282,0,15.35,2.61,3.93,0.42,0.58,0.65,1.04,0,0,0,0,0,0,0,0,0.63,2.11,0,0,0,0,0,0,0,0.24,0
518,750.28584,1.44,5.06,15.52,8.16,0.81,1.15,3.86,5.49,0,0,0,0,0,0,0,0,2.44,1.79,0,0,0,0,1.64,0,0,1.3,0.91
519,785.2017,1.56,5.36,14.17,4.26,0.69,0.77,4.13,2.7,0,0,0,0,0,0,0,0,1.08,1.58,0,0,0,0,0.8,0.24,0,1.11,0.95
520,777.12465,1.31,2.12,21.33,5.45,0.4,0.6,5.98,1.3,0,0,0,0,0,0,0,0,1.54,0.37,0,0,0,0,1.37,0,0,1.43,1.5
521,780.11721,1.55,5.18,11.85,3.76,0,0.45,3.27,1.7,0,0,0,0,0,0,0,0,2.93,0.89,0.26,0,0,0,1.3,0.53,0,1.55,1.22
522,829.28699,1.53,5.87,6.96,2.16,0.39,0.38,2.06,0.48,0,0,0,0,0,0,0,0,2.18,1.49,0,0,0,0,0.68,0.33,0,0.85,0.89
523,938.99923,0,26.73,4.61,4.63,1.05,1.1,1.08,2.73,0,0,0,0,0,0,0,0,1.35,1.34,0,0,0,0,0,0.25,0,0.43,0
524,739.27592,1.58737,11.48,3.16,15.45,1.21,2.04,0.64,2.26,0.32,0,0,0,0,0,0,0,1.3,0.34,0,0,0,0,0,0,0,0.19,0
525,727.41011,1.46459,17.24,2.13,14.68,1.76,2.21,0.41,0,0.33,0,0,0,0,0,0,0,1.11,0.51,0,0,0,0,0,0,0,0,0
526,763.25118,1.51,20.69,17.43,10.63,0,0,4.89,13.79,0.48,0,0,0,0.9,0,0,0,2.51,2.53,0,0,0,0,0.64,0.7,0,2.31,1.04
527,771.82426,1.61,8.39,13,6.11,0.55,0.87,3.88,4.8,0,0,0,0,0,0,0,0,2.44,2.04,0,0,0,0,0.95,0.64,0,2.49,0.78
528,782.62621,1.41,3.88,21.3,6.42,0.36,0.76,6.12,1.6,0,0,0,0,0,0,0,0,1.82,0.44,0,0,0,0,1.96,0,0,2.17,0.9
529,851.39862,1.36,5.77,23.08,7.85,0.49,0.91,6.11,1.3,0,0,0,0,0,0,0,0,1.42,0.52,0,0,0,0,0.26,1.11,0,1.34,0.6
530,720.90277,1.86801,11.37,3.71,18.01,2.07,2.73,0.74,4.89,0.44,0,0,0,0.28,0,0,0,2.13,0.85,0,0,0,0,0,0.37,0,0.21,0
531,708.69493,2.40298,19.9,3.92,12.99,2.22,2.25,0.84,1.7,0,0,0,0,0,0,0,0,1.53,4.1,0,0,0,0,0,0,0,0,0
532,921.84955,0,10.14,6.2,12.88,1.09,1.74,1.48,1.35,0,0,0,0,0,0,0,0,1.54,0.45,0,0,0,0,0,0,0,0.23,0
533,699.15317,1.83293,11.04,2.8,6.27,1.7,2.19,0.62,15.94,0,0.47,0.37,0,0.9,0,0,0,0.56,3.97,0,0,0,0,0,0.35,0,0,0
534,686.10878,1.8,7.37,26.2,8.33,0.53,0.9,8.02,2.23,0,0,0,0,0,0,0,0,2.66,1.01,0,0,0,0,0,0.22,0,2.56,1.1
535,733.16323,1.43828,8.16,3.86,14.11,1.81,2.2,0.64,2.95,0.31,0,0,0,0,0,0,0,2.03,0.85,0,0,0,0,0,0,0,0,0
536,804.20091,1.75,24.53,17.37,12.35,2.33,3.06,4.84,14.76,0.46,0.58,0.52,0,1.01,0,0,0,3.21,0.94,0,0,0,0.43,0.44,0.65,0,2.34,0.99
537,714.97425,3.51677,6.85,2.37,9.06,2.73,2.53,0.47,12.85,0.23,0.37,0.23,0,0.71,0,0,0,0.64,2.02,0,0,0,0,0,0,0,0,0
538,756.18338,1.25,2.51,12.42,5.54,0.31,0.57,3.51,0.68,0,0,0,0,0,0,0,0,2.21,0.36,0,0,0,0,2.56,0,0,1.26,1.91
539,824.08162,1.3,8.13,14.4,5.98,1.1,1.1,4.12,1.75,0,0,0,0,0,0,0,0,1.45,0.95,0,0,0,0,2.62,0,0,1.61,1.06
540,729.2255,1.65753,12.29,2.48,15.52,2.3,2.5,0.54,1.01,0.31,0,0,0,0,0,0,0,0.36,1.14,0,0,0,0,0,0.25,0,0.16,0.27
541,721.83239,1.71892,10.45,2.32,6.09,0.63,1.09,0.45,9.09,0,0,0,0,0.47,0,0,0,0.44,2.44,0,0,0,0,0,0,0,0,0
542,711.90475,1.28042,7.98,2.22,10.93,1.35,1.68,0.43,5.97,0,0,0,0,0,0,0,0,0.71,0.81,0,0,0,0,0,0,0,0,0
543,790.25138,1.07,3.94,15.12,7.46,0.65,0.89,4.04,2.21,0,0,0,0,0,0,0,0,2.52,0.96,0,0,0,0,1.56,0.65,0,1.66,0.75
544,810.95999,4.27,4.13,15.98,5.95,0.44,0.65,4.6,0.96,0,0,0,0,0,0,0,0,2.67,0.31,0,0,0,0,0,0,0,2.18,0.99
545,724.32307,1.35058,9.88,2.87,16.01,1.44,2.05,0.55,0.83,0.33,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0
546,717.28953,1.5786,12.89,4.61,16.26,2.51,2.51,0.89,4.19,0.4,0,0,0,0,0,0,0,1.63,1.1,0,0,0,0,0,0,0,0.22,0
547,722.24808,1.38,8.51,25.11,5.72,1.12,1.03,6.99,1.1,0,0,0,0,0,0,0,0,2.06,0.4,0,0,0,0,0,0,0,2.68,1.24
548,892.95561,1.38,3.78,21.8,6.18,0.41,0.65,6.61,1.4,0,0,0,0,0,0,0,0,1.55,0.67,0,0,0,0,0,0,0,1.26,0.63
549,965.70042,0,10.18,2.39,2.45,0.32,0.4,0.66,0.82,0,0,0,0,0,0,0,0,0.45,2.04,0,0,0,0,0,0,0,0.29,0
550,717.04397,1.68384,6.42,2.92,15.22,1.7,2.03,0.66,1.77,0.34,0,0,0,0,0,0,0,1.19,1.27,0,0,0,0,0,0,0,0.21,0
551,726.93653,1.5786,9.55,3.45,16.67,2.29,2.67,0.72,8.51,0.37,0.29,0,0,0.46,0,0,0,1.21,1.6,0,0,0,0,0,0,0,0.16,0
552,814.41532,1.47,6.52,8.56,3.72,0.55,0.61,2.53,0.7,0,0,0,0,0,0,0,0,2.44,1.61,0,0,0,0,0.72,0,0,1.01,0.96
553,877.43,1.07,4.67,15.61,7.02,0.52,0.72,4.07,2.1,0,0,0,0,0,0,0,0,1.01,0.89,0,0,0,0,0,0,0,1.92,0.74
554,959.39806,0,7.22,2.97,6.64,1.13,1.09,0.68,1.03,0,0,0,0,0,0,0,0,1.1,0.95,0,0,0,0,0,0,0,0.23,0
555,702.52962,2.46437,24.01,2.4,14.46,2.72,2.62,0.47,5.19,0.39,0.28,0,0,0,0,0,0,1.38,0.95,0,0,0,0,0,0,0,0.14,0
556,730.42699,1.754,12.15,3.43,15.23,2.49,2.44,0.67,12.75,0.48,0.44,0.27,0,0.6,0,0,0,1.18,2.13,0,0,0,0,0,0,0,0.21,0
557,789.73291,1.55,5.17,14.54,5.55,0.47,0.86,4.27,8.78,0,0.27,0.3,0,0.37,0,0,0,2,2.64,0,0,0,0,1.07,0.75,0,1.97,1.23
558,808.15025,1.38,4.07,15.02,6.81,0.56,0.94,4.11,6.45,0.09,0.14,0.14,0,0.22,0,0,0,1.76,1.94,0,0,0,0,0,0.24,0,2.67,0.53
559,820.64929,1.42,6.6,8.53,4.24,0.73,0.8,2.14,1.75,0,0,0,0,0,0,0,0,1.17,0.65,0,0,0,0,0.71,0,0,1.22,0.49
560,811.82773,3.98,4.47,19.94,8.29,0.51,0.96,5.88,3.35,0.11,0,0,0,0.12,0,0,0,1.58,0.83,0,0,0,0,0,0,0,2.62,1.11
561,726.89268,1.28919,13.02,3.88,7.91,1.79,2,0.86,10.78,0.15,0.25,0.16,0,0.54,0,0,0,0.57,0,0,0,0,0,0,0,0,0.16,0
562,729.19042,1.28919,12.76,6.54,14.47,1.39,2.2,1.3,9.26,0.27,0.23,0.14,0,0.43,0,0,0,1.49,0.67,0,0,0,0,0,0.33,0,0.23,0
563,928.03731,0,19.09,3.47,6.69,0.82,1.25,0.85,2.56,0,0,0,0,0,0,0,0,1.27,1.22,0,0,0,0,0.25,0,0,0.39,0
564,792.11425,1.51,7.96,10.29,2.9,0.31,0.48,3.01,1.34,0,0,0,0,0,0,0,0,1.85,1.73,0,0,0,0,1.18,1.08,0,1.63,1.76
565,854.53325,1.38,2.03,7.67,5.65,0,0.54,2.02,2.29,0,0,0,0,0,0,0,0,2,0.54,0,0,0,0,0.33,0,0,1.72,0
566,799.39944,2.98,2.23,13.85,4.73,0.25,0.45,4.15,2.23,0,0,0,0,0,0,0,0,1.75,0.41,0,0,0,0,0,0,0,1.49,0.78
